time,C1C_1,L1C_1,D1C_1,S1C_1,C1C_2,L1C_2,D1C_2,S1C_2,C1C_3,L1C_3,D1C_3,S1C_3,C1C_4,L1C_4,D1C_4,S1C_4
2019-07-13 12:45:00,22019281.38,115712108.329,-357.01,47.594,20423352.194,107325447.86,-940.527,51.094,24761073.104,130120296.511,-2982.808,39.219,21532776.812,113155494.105,1063.254,48.281
2019-07-13 12:45:01,22019349.343,115712465.338,-357.019,47.469,20423531.131,107326388.548,-940.846,51.031,24761640.629,130123279.298,-2982.604,38.719,21532574.563,113154431.049,1062.95,48.219
2019-07-13 12:45:02,22019417.232,115712822.402,-357.047,47.406,20423710.213,107327329.592,-941.215,51.031,24762207.932,130126261.775,-2982.304,38.75,21532372.366,113153368.379,1062.464,48.25
2019-07-13 12:45:03,22019485.142,115713179.523,-357.189,47.406,20423889.324,107328271.007,-941.699,50.969,24762775.454,130129244.002,-2982.038,38.875,21532170.201,113152306.063,1062.228,48.281
2019-07-13 12:45:04,22019553.114,115713536.801,-357.36,47.406,20424068.535,107329212.888,-942.112,50.938,24763342.608,130132226.088,-2981.884,39.188,21531968.246,113151244.209,1061.654,48.062
2019-07-13 12:45:05,22019621.08,115713894.188,-357.448,47.531,20424247.848,107330155.178,-942.48,50.906,24763910.018,130135207.954,-2981.761,38.938,21531766.266,113150182.788,1061.226,48.0
2019-07-13 12:45:06,22019689.096,115714251.67,-357.581,47.438,20424427.254,107331097.876,-942.902,51.0,24764477.223,130138189.579,-2981.555,39.0,21531564.396,113149121.779,1060.713,48.156
2019-07-13 12:45:07,22019757.077,115714609.228,-357.609,47.438,20424606.749,107332040.954,-943.295,50.906,24765044.496,130141170.985,-2981.309,39.219,21531362.559,113148061.147,1060.406,48.031
2019-07-13 12:45:08,22019825.171,115714966.845,-357.641,47.406,20424786.29,107332984.392,-943.598,50.906,24765611.976,130144152.122,-2980.922,39.219,21531160.716,113147000.895,1060.067,48.031
2019-07-13 12:45:09,22019893.388,115715324.607,-357.847,47.406,20424965.938,107333928.294,-944.166,50.906,24766179.189,130147133.113,-2980.875,39.25,21530959.053,113145941.115,1059.556,48.031
2019-07-13 12:45:10,22019961.571,115715682.576,-358.048,47.438,20425145.683,107334872.737,-944.69,50.938,24766746.525,130150114.003,-2980.785,39.156,21530757.391,113144881.863,1059.045,48.031
2019-07-13 12:45:11,22020029.719,115716040.591,-357.992,47.469,20425325.484,107335817.53,-944.963,50.938,24767313.796,130153094.627,-2980.503,39.469,21530555.956,113143822.98,1058.747,48.062
2019-07-13 12:45:12,22020097.83,115716398.632,-358.035,47.594,20425505.302,107336762.649,-945.244,50.969,24767880.864,130156074.952,-2979.977,38.844,21530354.517,113142764.43,1058.409,48.062
2019-07-13 12:45:13,22020165.962,115716756.715,-358.148,47.5,20425685.239,107337708.128,-945.828,51.0,24768447.749,130159054.996,-2979.892,39.156,21530153.068,113141706.242,1057.972,48.125
2019-07-13 12:45:14,22020234.099,115717114.988,-358.307,47.531,20425865.282,107338654.087,-946.195,50.875,24769014.991,130162034.93,-2979.77,38.938,21529951.865,113140648.55,1057.443,48.125
2019-07-13 12:45:15,22020302.329,115717473.378,-358.465,47.438,20426045.375,107339600.471,-946.623,50.781,24769582.199,130165014.65,-2979.748,38.75,21529750.739,113139591.292,1056.939,48.031
2019-07-13 12:45:16,22020370.522,115717831.855,-358.509,47.594,20426225.559,107340547.241,-946.93,50.938,24770149.322,130167994.144,-2979.552,38.875,21529549.647,113138534.416,1056.662,48.219
2019-07-13 12:45:17,22020438.775,115718190.43,-358.614,47.594,20426405.844,107341494.419,-947.387,50.938,24770716.156,130170973.393,-2979.063,38.969,21529348.625,113137477.956,1056.28,48.281
2019-07-13 12:45:18,22020507.016,115718549.159,-358.85,47.656,20426586.15,107342442.051,-947.933,50.938,24771282.917,130173952.495,-2979.006,39.188,21529147.664,113136421.955,1055.778,48.281
2019-07-13 12:45:19,22020575.231,115718908.027,-358.882,47.594,20426766.597,107343390.124,-948.218,50.969,24771849.84,130176931.423,-2978.688,38.688,21528946.744,113135366.416,1055.373,48.312
2019-07-13 12:45:20,22020643.535,115719266.878,-358.882,47.375,20426947.079,107344338.492,-948.548,51.0,24772416.571,130179909.982,-2978.195,39.125,21528745.951,113134311.167,1055.018,48.25
2019-07-13 12:45:21,22020711.838,115719625.849,-359.046,47.406,20427127.669,107345287.284,-949.03,50.844,24772983.438,130182888.39,-2978.406,38.781,21528545.224,113133256.345,1054.613,48.125
2019-07-13 12:45:22,22020780.164,115719984.925,-359.161,47.438,20427308.275,107346236.466,-949.392,50.875,24773550.263,130185866.536,-2978.057,39.031,21528344.69,113132201.951,1054.192,48.188
2019-07-13 12:45:23,22020848.49,115720344.092,-359.246,47.594,20427489.022,107347186.057,-949.888,50.875,24774117.147,130188844.468,-2977.937,39.0,21528144.142,113131147.946,1053.815,48.188
2019-07-13 12:45:24,22020916.833,115720703.4,-359.336,47.594,20427669.814,107348136.089,-950.263,50.906,24774683.931,130191822.212,-2977.674,39.156,21527943.679,113130094.406,1053.364,48.188
