time,C1C_1,L1C_1,D1C_1,S1C_1,C1C_2,L1C_2,D1C_2,S1C_2,C1C_3,L1C_3,D1C_3,S1C_3,C1C_4,L1C_4,D1C_4,S1C_4
2021-08-28 07:15:00,21526746.06,113123831.356,-833.499,48.25,23851403.678,125339956.211,1137.509,38.5,24150175.858,126910021.123,4024.765,39.25,23673683.336,124406060.1,-2312.515,39.5
2021-08-28 07:15:01,21526904.587,113124664.955,-833.991,48.25,23851187.072,125338818.432,1137.618,38.25,24149409.664,126905996.206,4024.625,39.25,23674122.823,124408372.511,-2312.729,39.5
2021-08-28 07:15:02,21527063.303,113125498.991,-834.205,48.0,23850970.721,125337680.503,1138.137,38.5,24148643.67,126901971.276,4024.931,39.25,23674562.825,124410685.197,-2312.615,39.25
2021-08-28 07:15:03,21527222.1,113126333.515,-834.717,48.0,23850754.444,125336542.421,1138.144,38.5,24147877.364,126897946.351,4025.036,39.0,23675002.864,124412998.14,-2313.023,39.25
2021-08-28 07:15:04,21527381.14,113127168.519,-835.331,48.0,23850537.661,125335404.217,1138.119,39.0,24147112.198,126893921.497,4024.772,39.25,23675442.875,124415311.407,-2313.569,39.0
2021-08-28 07:15:05,21527540.054,113128003.86,-835.088,48.0,23850320.86,125334265.717,1139.155,39.25,24146345.53,126889896.499,4025.376,39.0,23675883.654,124417624.777,-2312.896,39.25
2021-08-28 07:15:06,21527699.163,113128839.487,-835.751,48.0,23850103.64,125333126.886,1139.147,39.25,24145580.103,126885871.324,4025.473,39.25,23676323.941,124419938.248,-2313.399,39.25
2021-08-28 07:15:07,21527858.176,113129675.889,-836.671,48.0,23849887.085,125331988.229,1138.614,39.0,24144814.451,126881846.51,4024.626,39.25,23676763.446,124422252.301,-2314.262,39.25
2021-08-28 07:15:08,21528017.294,113130512.861,-837.273,48.25,23849670.437,125330849.515,1138.774,39.0,24144047.609,126877821.776,4024.747,39.0,23677205.169,124424566.726,-2314.576,39.0
2021-08-28 07:15:09,21528176.753,113131350.405,-837.985,48.25,23849453.39,125329710.76,1138.606,39.0,24143281.474,126873797.182,4024.349,38.75,23677643.924,124426881.522,-2315.087,39.25
2021-08-28 07:15:10,21528336.384,113132188.715,-838.908,48.0,23849237.785,125328572.163,1138.31,39.25,24142516.673,126869772.887,4023.902,38.75,23678085.366,124429196.883,-2315.786,39.25
2021-08-28 07:15:11,21528496.152,113133027.638,-839.123,48.25,23849020.7,125327433.564,1138.575,39.5,24141751.198,126865748.757,4024.325,38.75,23678526.025,124431512.673,-2315.993,39.25
2021-08-28 07:15:12,21528655.513,113133866.818,-839.221,48.25,23848804.087,125326294.599,1139.179,39.25,24140985.496,126861724.454,4024.448,38.75,23678966.776,124433828.506,-2315.682,39.25
2021-08-28 07:15:13,21528815.629,113134706.4,-839.992,48.0,23848586.99,125325155.402,1139.001,39.25,24140218.98,126857700.086,4024.114,38.25,23679407.768,124436144.533,-2316.244,39.5
2021-08-28 07:15:14,21528975.353,113135546.735,-840.795,48.25,23848369.619,125324016.369,1138.854,39.25,24139452.285,126853676.012,4023.849,38.75,23679848.244,124438461.169,-2316.995,39.5
2021-08-28 07:15:15,21529135.34,113136387.618,-841.001,48.25,23848152.857,125322877.241,1139.391,39.0,24138686.987,126849652.046,4024.135,38.5,23680290.546,124440778.133,-2317.029,39.5
2021-08-28 07:15:16,21529295.609,113137228.914,-841.495,48.25,23847937.537,125321737.94,1139.329,39.25,24137921.485,126845628.032,4024.042,38.5,23680731.004,124443095.292,-2317.247,39.75
2021-08-28 07:15:17,21529455.758,113138070.777,-842.005,48.5,23847720.26,125320598.57,1139.53,39.25,24137155.734,126841604.148,4023.977,38.25,23681172.502,124445412.823,-2317.642,39.25
2021-08-28 07:15:18,21529616.162,113138913.232,-842.689,48.5,23847503.027,125319459.183,1139.5,39.0,24136390.942,126837580.39,4023.801,38.5,23681612.987,124447730.767,-2318.214,39.25
2021-08-28 07:15:19,21529776.659,113139756.241,-843.206,48.75,23847285.762,125318319.71,1139.688,38.75,24135624.556,126833556.742,4023.58,38.5,23682054.123,124450049.05,-2318.412,39.5
2021-08-28 07:15:20,21529936.856,113140599.622,-843.462,48.75,23847069.494,125317180.019,1139.955,38.5,24134858.106,126829533.014,4023.861,38.0,23682495.067,124452367.505,-2318.46,39.5
2021-08-28 07:15:21,21530097.713,113141443.712,-844.673,48.75,23846851.287,125316040.432,1139.16,38.5,24134092.934,126825509.542,4023.091,38.0,23682937.141,124454686.477,-2319.425,39.5
2021-08-28 07:15:22,21530258.665,113142288.295,-844.758,48.75,23846635.976,125314900.701,1139.901,38.25,24133327.243,126821486.12,4023.472,38.0,23683377.782,124457005.748,-2319.224,39.5
2021-08-28 07:15:23,21530419.192,113143133.536,-845.711,48.5,23846418.654,125313761.032,1139.591,38.5,24132561.579,126817462.896,4022.976,38.0,23683819.979,124459325.487,-2320.073,39.25
2021-08-28 07:15:24,21530580.097,113143979.299,-846.063,48.25,23846202.348,125312621.274,1139.777,38.25,24131796.845,126813439.754,4023.136,38.0,23684260.581,124461645.543,-2320.229,39.25
2021-08-28 07:15:25,21530740.974,113144825.595,-846.573,48.25,23845984.545,125311481.413,1139.912,39.0,24131031.223,126809416.681,4023.068,37.75,23684701.725,124463965.911,-2320.457,39.25
2021-08-28 07:15:26,21530902.134,113145672.494,-847.232,48.25,23845768.749,125310341.541,1139.958,38.5,24130265.969,126805393.754,4022.84,38.0,23685143.301,124466286.721,-2321.029,39.0
2021-08-28 07:15:27,21531063.323,113146519.852,-847.707,48.25,23845551.948,125309201.518,1139.921,38.5,24129500.41,126801370.849,4022.814,38.0,23685585.756,124468607.759,-2321.257,38.5
2021-08-28 07:15:28,21531224.408,113147367.903,-848.252,48.25,23845334.757,125308061.582,1140.035,38.25,24128734.48,126797348.198,4022.657,38.25,23686026.958,124470929.326,-2321.654,39.0
2021-08-28 07:15:29,21531386.235,113148216.455,-848.815,48.25,23845117.734,125306921.517,1140.23,38.5,24127968.855,126793325.58,4022.594,38.25,23686468.873,124473251.173,-2322.042,38.75
2021-08-28 07:15:30,21531547.818,113149065.537,-849.187,48.25,23844900.595,125305781.397,1140.366,38.25,24127203.88,126789303.053,4022.728,38.25,23686911.235,124475573.372,-2322.374,38.75
2021-08-28 07:15:31,21531709.511,113149915.055,-849.7,48.25,23844683.647,125304641.078,1140.326,38.5,24126438.396,126785280.519,4022.538,38.0,23687352.844,124477895.767,-2322.368,38.75
2021-08-28 07:15:32,21531871.153,113150765.007,-850.122,48.0,23844466.726,125303500.582,1140.702,38.75,24125672.789,126781257.953,4022.677,38.0,23687794.846,124480218.45,-2322.718,38.75
2021-08-28 07:15:33,21532033.281,113151615.413,-850.763,48.0,23844249.847,125302359.933,1140.649,38.75,24124906.463,126777235.388,4022.43,38.0,23688236.914,124482541.342,-2323.069,38.75
2021-08-28 07:15:34,21532195.007,113152466.507,-851.393,48.25,23844032.348,125301219.339,1140.681,38.75,24124141.258,126773213.073,4022.214,38.25,23688678.565,124484864.769,-2323.563,38.5
2021-08-28 07:15:35,21532357.086,113153318.136,-851.898,48.25,23843815.763,125300078.688,1140.76,38.75,24123375.764,126769190.848,4022.213,38.0,23689120.579,124487188.541,-2324.218,38.75
2021-08-28 07:15:36,21532519.391,113154170.316,-852.491,48.5,23843598.194,125298937.947,1140.713,38.75,24122610.445,126765168.713,4022.074,38.5,23689563.166,124489512.593,-2324.357,38.75
2021-08-28 07:15:37,21532681.486,113155023.019,-853.173,48.5,23843381.382,125297797.142,1140.879,38.25,24121845.861,126761146.674,4021.836,38.25,23690005.878,124491837.014,-2324.719,39.0
2021-08-28 07:15:38,21532843.736,113155876.276,-853.37,48.5,23843163.963,125296656.293,1140.884,38.5,24121079.273,126757124.73,4022.044,38.5,23690448.168,124494161.794,-2324.883,38.75
2021-08-28 07:15:39,21533006.386,113156729.884,-854.036,48.5,23842947.282,125295515.145,1141.155,38.25,24120314.548,126753102.671,4021.85,38.5,23690890.146,124496486.715,-2325.177,39.0
2021-08-28 07:15:40,21533169.119,113157584.225,-854.692,48.75,23842729.69,125294374.158,1140.911,38.75,24119548.509,126749080.916,4021.759,38.5,23691333.065,124498812.177,-2325.637,38.75
2021-08-28 07:15:41,21533331.67,113158438.998,-855.112,49.0,23842512.922,125293232.923,1141.484,38.75,24118784.44,126745059.134,4021.838,38.25,23691775.268,124501137.865,-2325.898,39.0
2021-08-28 07:15:42,21533494.586,113159294.408,-855.556,49.0,23842295.545,125292091.775,1141.224,38.75,24118018.581,126741037.554,4021.579,38.25,23692218.194,124503464.016,-2326.315,39.0
2021-08-28 07:15:43,21533657.316,113160150.302,-856.403,49.25,23842078.136,125290950.464,1141.031,38.25,24117254.203,126737015.991,4021.313,38.5,23692660.999,124505790.429,-2326.891,39.0
2021-08-28 07:15:44,21533820.173,113161006.721,-856.935,49.25,23841860.873,125289809.061,1141.26,38.25,24116489.061,126732994.502,4021.238,38.5,23693103.996,124508117.134,-2327.117,39.0
2021-08-28 07:15:45,21533983.275,113161863.841,-857.546,49.25,23841643.883,125288667.787,1141.225,38.5,24115723.58,126728973.285,4021.167,38.25,23693546.283,124510444.378,-2327.46,38.75
2021-08-28 07:15:46,21534146.898,113162721.483,-857.895,49.0,23841426.195,125287526.401,1141.46,38.75,24114958.102,126724952.139,4021.268,38.25,23693989.424,124512771.964,-2327.714,38.75
2021-08-28 07:15:47,21534309.946,113163579.526,-858.42,49.0,23841209.79,125286384.788,1141.573,38.75,24114193.313,126720930.964,4021.047,38.5,23694433.258,124515099.73,-2327.965,39.0
2021-08-28 07:15:48,21534473.606,113164438.121,-858.973,49.25,23840992.006,125285243.124,1141.658,38.75,24113427.446,126716909.867,4020.914,38.5,23694875.584,124517427.838,-2328.365,38.75
2021-08-28 07:15:49,21534636.783,113165297.259,-859.301,49.0,23840775.175,125284101.422,1141.685,39.0,24112663.05,126712888.893,4020.987,38.5,23695317.733,124519756.324,-2328.611,39.0
2021-08-28 07:15:50,21534800.44,113166156.902,-860.077,49.25,23840557.115,125282959.565,1141.773,39.0,24111897.158,126708867.951,4020.75,38.5,23695761.072,124522085.085,-2329.231,39.0
2021-08-28 07:15:51,21534964.097,113167017.135,-860.608,49.25,23840339.328,125281817.729,1141.722,38.75,24111131.794,126704847.159,4020.715,38.5,23696204.93,124524414.248,-2329.403,39.0
2021-08-28 07:15:52,21535127.972,113167877.925,-861.072,49.0,23840122.389,125280675.791,1142.035,38.75,24110367.365,126700826.489,4020.49,38.5,23696647.936,124526743.776,-2329.747,38.75
2021-08-28 07:15:53,21535291.725,113168739.279,-861.64,49.25,23839905.78,125279533.81,1142.181,38.5,24109602.121,126696805.929,4020.488,39.0,23697091.959,124529073.64,-2330.061,38.75
2021-08-28 07:15:54,21535455.717,113169601.066,-862.236,49.25,23839688.757,125278391.697,1141.956,39.0,24108838.193,126692785.349,4020.446,39.25,23697534.344,124531403.765,-2330.49,39.0
2021-08-28 07:15:55,21535619.716,113170463.479,-862.797,49.5,23839471.12,125277249.568,1142.083,39.0,24108072.055,126688764.972,4020.257,39.25,23697978.22,124533734.318,-2330.929,38.75
2021-08-28 07:15:56,21535783.675,113171326.443,-863.253,49.5,23839253.692,125276107.389,1142.243,39.0,24107306.88,126684744.674,4020.2,39.0,23698421.922,124536065.189,-2331.023,38.75
2021-08-28 07:15:57,21535948.336,113172189.855,-863.665,49.5,23839036.603,125274964.995,1142.609,39.0,24106542.115,126680724.39,4020.254,39.0,23698866.259,124538396.378,-2331.536,38.75
2021-08-28 07:15:58,21536112.607,113173053.734,-864.037,49.25,23838818.765,125273822.541,1142.339,38.75,24105777.261,126676704.131,4020.311,39.25,23699308.633,124540727.771,-2331.57,38.75
2021-08-28 07:15:59,21536277.05,113173918.187,-864.904,49.25,23838601.029,125272679.979,1142.222,38.75,24105012.067,126672683.988,4019.933,39.25,23699752.401,124543059.54,-2332.161,38.75
2021-08-28 07:16:00,21536441.831,113174783.286,-865.627,49.25,23838384.297,125271537.488,1142.269,38.75,24104247.306,126668664.07,4019.633,39.25,23700196.393,124545391.781,-2332.71,38.5
2021-08-28 07:16:01,21536606.659,113175649.049,-866.154,49.0,23838167.055,125270395.02,1142.492,39.0,24103482.092,126664644.358,4019.708,39.5,23700640.515,124547724.462,-2332.967,38.5
2021-08-28 07:16:02,21536771.716,113176515.374,-866.703,49.0,23837949.523,125269252.554,1142.413,39.25,24102717.165,126660624.773,4019.396,39.5,23701084.4,124550057.537,-2333.418,38.5
2021-08-28 07:16:03,21536936.269,113177382.08,-867.01,49.0,23837731.496,125268109.835,1142.708,39.75,24101952.739,126656605.117,4019.504,39.5,23701528.102,124552390.781,-2333.531,38.75
2021-08-28 07:16:04,21537101.281,113178249.269,-867.77,49.0,23837514.743,125266966.959,1142.682,39.5,24101187.093,126652585.499,4019.268,39.5,23701972.418,124554724.312,-2334.031,38.5
2021-08-28 07:16:05,21537266.458,113179117.059,-867.972,49.0,23837296.869,125265824.096,1142.986,39.25,24100422.719,126648566.032,4019.475,39.25,23702417.187,124557058.21,-2333.875,38.75
2021-08-28 07:16:06,21537431.601,113179985.376,-868.492,49.0,23837079.013,125264681.161,1143.05,39.25,24099658.377,126644546.662,4019.344,39.5,23702861.551,124559392.468,-2334.407,39.0
2021-08-28 07:16:07,21537596.796,113180854.393,-869.396,49.25,23836862.398,125263538.289,1142.68,39.25,24098892.797,126640527.503,4019.053,39.5,23703306.392,124561727.21,-2335.059,39.0
2021-08-28 07:16:08,21537762.584,113181724.038,-869.907,49.0,23836644.697,125262395.45,1143.008,38.75,24098128.14,126636508.568,4018.984,39.5,23703749.486,124564062.414,-2335.616,38.75
2021-08-28 07:16:09,21537927.917,113182594.066,-870.086,49.0,23836427.716,125261252.384,1143.395,39.0,24097363.609,126632489.568,4019.266,39.5,23704193.82,124566397.779,-2335.278,38.75
2021-08-28 07:16:10,21538093.558,113183464.52,-870.926,48.75,23836209.357,125260109.154,1143.096,39.25,24096599.025,126628470.542,4018.791,39.75,23704638.94,124568733.333,-2335.871,38.75
2021-08-28 07:16:11,21538259.484,113184335.678,-871.64,48.75,23835991.992,125258965.971,1143.044,39.25,24095834.317,126624451.754,4018.649,39.75,23705083.922,124571069.435,-2336.529,39.0
2021-08-28 07:16:12,21538425.275,113185207.292,-871.626,48.75,23835774.598,125257822.671,1143.622,39.5,24095069.184,126620433.005,4019.062,39.75,23705527.435,124573405.789,-2336.318,38.75
2021-08-28 07:16:13,21538591.441,113186079.488,-872.617,49.0,23835557.257,125256679.338,1143.21,39.5,24094304.455,126616414.404,4018.365,39.5,23705972.624,124575742.512,-2337.123,38.75
2021-08-28 07:16:14,21538757.523,113186952.248,-873.256,49.25,23835339.461,125255535.94,1143.313,39.25,24093539.679,126612395.893,4018.32,39.25,23706416.095,124578079.593,-2337.5,39.0
2021-08-28 07:16:15,21538923.638,113187825.729,-873.488,49.5,23835121.722,125254392.686,1143.556,39.5,24092775.388,126608377.671,4018.448,39.5,23706861.559,124580417.216,-2337.455,39.0
2021-08-28 07:16:16,21539089.951,113188699.759,-874.265,49.75,23834903.686,125253249.365,1143.284,39.75,24092009.709,126604359.574,4018.062,39.25,23707307.099,124582755.162,-2337.965,38.75
2021-08-28 07:16:17,21539256.597,113189574.307,-874.768,49.5,23834686.327,125252105.94,1143.552,39.75,24091245.232,126600341.528,4018.153,39.25,23707752.279,124585093.474,-2338.463,39.0
2021-08-28 07:16:18,21539423.057,113190449.524,-875.521,49.5,23834469.334,125250962.556,1143.462,39.25,24090481.481,126596323.711,4017.774,39.0,23708196.502,124587432.216,-2338.956,39.0
2021-08-28 07:16:19,21539589.543,113191325.145,-875.735,49.5,23834251.085,125249819.027,1143.71,39.5,24089716.497,126592305.861,4017.913,39.0,23708641.331,124589771.161,-2338.964,39.25
2021-08-28 07:16:20,21539756.441,113192201.333,-876.538,49.25,23834033.577,125248675.41,1143.51,39.5,24088950.857,126588288.117,4017.699,39.0,23709087.311,124592110.523,-2339.717,39.25
2021-08-28 07:16:21,21539923.138,113193078.136,-877.177,49.25,23833816.326,125247531.786,1143.537,39.5,24088187.163,126584270.583,4017.276,39.0,23709532.806,124594450.201,-2339.96,39.25
2021-08-28 07:16:22,21540090.14,113193955.473,-877.613,49.0,23833597.907,125246388.096,1143.724,39.75,24087423.394,126580253.105,4017.439,39.0,23709977.215,124596790.288,-2340.401,39.25
