time,C1C_1,L1C_1,D1C_1,S1C_1,C1C_2,L1C_2,D1C_2,S1C_2,C1C_3,L1C_3,D1C_3,S1C_3,C1C_4,L1C_4,D1C_4,S1C_4
2021-06-17 03:30:00,24167597.832,127001586.46,163.702,41.75,22285065.914,117108814.895,1535.712,42.5,20701588.062,108787590.015,-354.199,50.75,23682915.874,124454573.725,-1786.471,39.5
2021-06-17 03:30:01,24167567.008,127001423.027,163.474,41.75,22284773.739,117107279.602,1534.989,42.5,20701655.617,108787944.653,-354.924,50.75,23683255.149,124456360.671,-1787.223,39.5
2021-06-17 03:30:02,24167536.315,127001259.644,163.991,42.0,22284481.379,117105744.926,1535.097,42.5,20701723.277,108788299.947,-354.969,50.75,23683595.476,124458148.23,-1787.203,39.25
2021-06-17 03:30:03,24167505.715,127001096.065,163.751,41.75,22284189.426,117104210.61,1534.148,42.5,20701791.048,108788655.643,-355.881,51.0,23683934.865,124459936.202,-1788.282,39.5
2021-06-17 03:30:04,24167473.664,127000932.428,163.939,41.75,22283897.191,117102676.756,1533.874,42.75,20701858.993,108789011.869,-356.269,51.0,23684275.735,124461724.6,-1788.422,39.25
2021-06-17 03:30:05,24167442.024,127000768.706,164.132,41.5,22283605.943,117101143.384,1533.402,42.75,20701926.626,108789368.615,-356.741,51.0,23684616.308,124463513.545,-1788.95,39.75
2021-06-17 03:30:06,24167411.106,127000604.667,164.13,41.25,22283313.906,117099610.235,1532.796,42.75,20701994.664,108789725.639,-357.384,50.75,23684957.499,124465302.705,-1789.383,39.75
2021-06-17 03:30:07,24167379.098,127000440.633,164.111,40.75,22283021.929,117098077.643,1532.34,42.75,20702062.756,108790083.264,-357.908,50.75,23685297.746,124467092.454,-1789.953,39.75
2021-06-17 03:30:08,24167348.537,127000276.536,164.52,40.75,22282730.776,117096545.526,1531.972,42.75,20702130.719,108790441.416,-358.275,51.0,23685638.304,124468882.712,-1790.344,39.75
2021-06-17 03:30:09,24167317.002,127000112.488,164.351,40.5,22282439.21,117095013.989,1531.715,42.75,20702198.901,108790800.198,-358.656,51.0,23685978.775,124470673.547,-1790.712,39.75
2021-06-17 03:30:10,24167285.733,126999948.195,164.316,40.75,22282147.833,117093482.807,1530.919,42.75,20702267.571,108791159.366,-359.48,51.25,23686319.195,124472464.758,-1791.475,39.75
2021-06-17 03:30:11,24167254.75,126999783.904,164.577,40.5,22281856.672,117091952.11,1530.845,42.75,20702335.879,108791519.097,-359.703,51.25,23686661.019,124474256.505,-1791.799,39.75
2021-06-17 03:30:12,24167223.745,126999619.749,165.107,40.5,22281565.627,117090422.155,1530.602,43.25,20702404.343,108791879.567,-359.875,51.5,23687001.298,124476048.934,-1791.73,39.75
2021-06-17 03:30:13,24167192.3,126999455.453,164.687,40.5,22281274.553,117088892.588,1529.747,43.25,20702473.046,108792240.484,-360.776,51.75,23687342.234,124477841.808,-1792.709,39.75
2021-06-17 03:30:14,24167160.75,126999290.852,164.82,40.25,22280983.481,117087363.265,1529.275,43.25,20702542.091,108792601.7,-361.292,51.75,23687684.139,124479634.955,-1793.167,39.75
2021-06-17 03:30:15,24167129.26,126999126.131,164.652,40.25,22280692.67,117085834.354,1528.668,43.5,20702610.735,108792963.381,-361.948,51.75,23688025.77,124481428.55,-1794.05,39.5
2021-06-17 03:30:16,24167097.892,126998961.455,164.953,40.0,22280401.803,117084306.066,1528.231,43.5,20702679.738,108793325.736,-362.54,51.75,23688365.936,124483222.768,-1794.433,39.5
2021-06-17 03:30:17,24167066.669,126998796.825,164.764,40.0,22280110.791,117082778.348,1527.637,43.5,20702748.915,108793688.697,-363.137,51.75,23688707.549,124485017.562,-1795.011,39.5
2021-06-17 03:30:18,24167035.706,126998631.986,164.932,40.0,22279820.217,117081250.978,1527.223,43.5,20702817.915,108794052.061,-363.562,51.75,23689049.228,124486812.713,-1795.264,39.5
2021-06-17 03:30:19,24167003.769,126998466.939,164.777,40.0,22279529.398,117079723.93,1526.69,43.5,20702887.116,108794415.798,-364.184,51.5,23689391.397,124488608.249,-1796.082,39.5
2021-06-17 03:30:20,24166974.336,126998301.918,165.01,40.0,22279239.064,117078197.463,1526.253,43.75,20702956.434,108794780.15,-364.674,51.5,23689733.16,124490404.333,-1796.393,39.5
2021-06-17 03:30:21,24166941.727,126998136.772,165.168,40.0,22278948.697,117076671.424,1525.813,43.75,20703025.639,108795144.99,-365.073,51.5,23690075.16,124492200.89,-1796.824,39.25
2021-06-17 03:30:22,24166910.441,126997971.374,165.194,40.0,22278658.552,117075145.667,1525.382,43.5,20703095.169,108795510.169,-365.664,51.5,23690417.211,124493997.752,-1797.411,39.25
2021-06-17 03:30:23,24166878.888,126997805.785,165.12,40.0,22278368.14,117073620.298,1524.666,43.75,20703164.775,108795875.756,-366.344,51.25,23690758.804,124495794.996,-1798.087,39.5
2021-06-17 03:30:24,24166847.431,126997640.389,165.359,40.0,22278078.022,117072095.625,1524.504,43.5,20703234.558,108796242.105,-366.528,51.0,23691100.576,124497592.962,-1798.123,39.5
