time,C1C_1,L1C_1,D1C_1,S1C_1,C1C_2,L1C_2,D1C_2,S1C_2,C1C_3,L1C_3,D1C_3,S1C_3,C1C_4,L1C_4,D1C_4,S1C_4
2024-01-09 15:15:00,21137186.365,111076816.63,-1782.576,49.957,24179755.142,127065444.086,141.131,39.086,22602268.3,118775781.287,-237.172,41.535,23795040.675,125043932.061,3241.088,37.926
2024-01-09 15:15:01,21137525.362,111078599.118,-1782.866,50.004,24179728.19,127065302.462,141.523,39.418,22602313.872,118776018.168,-237.065,41.582,23794424.431,125040690.703,3241.111,37.559
2024-01-09 15:15:02,21137865.054,111080382.044,-1783.322,50.02,24179700.822,127065160.605,141.751,39.051,22602358.808,118776254.972,-237.003,42.105,23793806.358,125037449.411,3241.065,37.672
2024-01-09 15:15:03,21138203.996,111082165.373,-1783.702,49.992,24179673.631,127065018.459,142.291,39.004,22602403.944,118776491.682,-236.834,42.434,23793190.833,125034208.149,3240.979,37.785
2024-01-09 15:15:04,21138543.925,111083949.181,-1784.052,49.938,24179645.963,127064876.146,142.449,38.773,22602448.425,118776728.381,-236.736,42.313,23792572.649,125030966.951,3241.075,37.855
2024-01-09 15:15:05,21138883.383,111085733.389,-1784.301,49.832,24179618.865,127064733.543,142.816,38.664,22602493.774,118776965.0,-236.454,42.238,23791955.802,125027725.818,3241.237,38.363
2024-01-09 15:15:06,21139223.119,111087518.019,-1784.759,49.73,24179592.394,127064590.719,143.044,38.898,22602537.631,118777201.532,-236.404,42.457,23791338.85,125024484.688,3241.397,38.477
2024-01-09 15:15:07,21139562.508,111089302.912,-1785.213,49.777,24179566.069,127064447.476,143.136,39.035,22602582.798,118777437.842,-236.307,42.691,23790722.995,125021243.471,3241.09,38.301
2024-01-09 15:15:08,21139902.467,111091088.309,-1785.506,49.762,24179537.978,127064304.043,143.715,38.637,22602628.225,118777674.165,-236.178,42.695,23790106.448,125018002.378,3241.28,38.379
2024-01-09 15:15:09,21140242.051,111092873.895,-1785.903,49.828,24179511.725,127064160.147,143.712,38.926,22602673.943,118777910.171,-236.096,42.754,23789490.012,125014761.1,3241.124,38.602
2024-01-09 15:15:10,21140582.142,111094659.886,-1786.336,49.789,24179483.419,127064015.984,144.262,38.727,22602718.595,118778146.104,-236.016,42.773,23788872.997,125011519.809,3241.307,38.293
2024-01-09 15:15:11,21140922.205,111096446.356,-1786.62,49.754,24179454.885,127063871.646,144.495,38.664,22602763.279,118778382.027,-235.874,42.809,23788255.835,125008278.684,3241.223,38.395
2024-01-09 15:15:12,21141262.059,111098233.127,-1787.036,49.719,24179428.017,127063726.904,144.811,38.781,22602808.754,118778617.745,-235.811,42.844,23787639.072,125005037.453,3241.286,38.277
2024-01-09 15:15:13,21141602.023,111100020.203,-1787.376,49.77,24179401.947,127063581.841,145.014,38.91,22602854.233,118778853.26,-235.551,42.816,23787022.282,125001796.175,3241.25,38.586
2024-01-09 15:15:14,21141942.138,111101807.667,-1787.616,49.859,24179373.578,127063436.48,145.508,38.816,22602897.855,118779088.715,-235.365,42.863,23786405.435,124998554.874,3241.276,38.457
2024-01-09 15:15:15,21142282.819,111103595.752,-1788.017,49.867,24179346.084,127063291.058,145.88,38.84,22602942.066,118779324.293,-235.324,43.074,23785789.395,124995313.836,3241.219,38.59
2024-01-09 15:15:16,21142622.844,111105384.197,-1788.386,49.773,24179317.856,127063145.349,146.152,38.848,22602987.418,118779559.701,-235.092,42.934,23785172.119,124992072.774,3241.39,38.832
2024-01-09 15:15:17,21142963.597,111107173.004,-1788.778,49.75,24179290.404,127062999.304,146.458,38.684,22603031.647,118779794.987,-235.101,42.715,23784555.209,124988831.693,3241.316,38.785
2024-01-09 15:15:18,21143303.771,111108962.092,-1789.227,49.715,24179262.025,127062852.873,146.761,38.668,22603076.685,118780030.086,-234.929,42.926,23783937.742,124985590.534,3241.305,38.328
2024-01-09 15:15:19,21143644.231,111110751.511,-1789.545,49.777,24179233.773,127062706.137,146.913,38.605,22603121.468,118780265.006,-234.836,42.852,23783321.452,124982349.313,3241.197,38.68
2024-01-09 15:15:20,21143984.954,111112541.324,-1789.977,49.719,24179205.955,127062559.133,147.16,38.41,22603167.453,118780499.825,-234.811,42.676,23782705.481,124979108.107,3241.226,38.301
2024-01-09 15:15:21,21144325.527,111114331.607,-1790.32,49.77,24179177.697,127062411.894,147.449,38.664,22603211.261,118780734.617,-234.553,42.586,23782087.809,124975866.999,3241.285,38.309
2024-01-09 15:15:22,21144666.073,111116122.217,-1790.652,49.641,24179149.462,127062264.339,147.819,38.352,22603256.02,118780969.257,-234.454,42.762,23781471.97,124972625.879,3241.213,38.402
2024-01-09 15:15:23,21145006.97,111117913.275,-1791.012,49.695,24179120.991,127062116.541,148.192,38.453,22603300.672,118781203.83,-234.283,42.574,23780855.219,124969384.796,3241.269,38.227
2024-01-09 15:15:24,21145348.26,111119704.605,-1791.441,49.723,24179093.878,127061968.367,148.21,38.398,22603345.862,118781438.201,-234.16,42.879,23780238.3,124966143.598,3241.234,38.332
2024-01-09 15:15:25,21145688.836,111121496.307,-1791.797,49.68,24179065.523,127061819.877,148.764,38.457,22603390.016,118781672.466,-234.131,42.531,23779621.656,124962902.429,3241.417,38.441
2024-01-09 15:15:26,21146029.946,111123288.341,-1792.158,49.641,24179037.574,127061671.052,149.024,38.625,22603434.721,118781906.55,-233.879,42.375,23779004.573,124959661.184,3241.334,38.441
2024-01-09 15:15:27,21146371.434,111125080.792,-1792.507,49.676,24179009.549,127061521.973,149.348,38.441,22603479.075,118782140.574,-233.859,42.152,23778387.3,124956420.058,3241.25,38.32
2024-01-09 15:15:28,21146712.25,111126873.655,-1792.824,49.859,24178980.934,127061372.658,149.615,38.48,22603523.51,118782374.524,-233.726,41.945,23777771.077,124953178.899,3241.384,38.441
2024-01-09 15:15:29,21147053.123,111128666.852,-1793.324,49.723,24178952.316,127061222.985,149.871,38.461,22603567.718,118782608.306,-233.636,42.004,23777153.699,124949937.742,3241.248,37.887
2024-01-09 15:15:30,21147394.655,111130460.418,-1793.667,49.801,24178923.61,127061073.02,150.215,38.508,22603612.258,118782841.962,-233.525,41.996,23776537.715,124946696.538,3241.336,37.914
2024-01-09 15:15:31,21147736.032,111132254.389,-1794.053,49.809,24178894.144,127060922.81,150.403,38.41,22603656.019,118783075.541,-233.415,42.293,23775921.585,124943455.375,3241.332,38.02
2024-01-09 15:15:32,21148077.577,111134048.716,-1794.381,49.699,24178865.736,127060772.276,150.833,38.199,22603700.43,118783308.984,-233.196,42.527,23775303.611,124940214.257,3241.231,37.867
2024-01-09 15:15:33,21148419.256,111135843.394,-1794.868,49.734,24178837.645,127060621.443,151.15,38.02,22603745.264,118783542.271,-233.248,42.434,23774687.561,124936973.045,3241.149,38.477
2024-01-09 15:15:34,21148760.519,111137638.493,-1795.187,49.684,24178808.589,127060470.339,151.304,38.09,22603789.639,118783775.509,-233.064,42.359,23774070.121,124933731.872,3241.259,38.605
2024-01-09 15:15:35,21149102.138,111139433.915,-1795.578,49.695,24178779.863,127060318.91,151.64,38.418,22603833.586,118784008.594,-232.967,42.617,23773452.944,124930490.697,3241.34,38.563
2024-01-09 15:15:36,21149444.064,111141229.734,-1795.928,49.891,24178751.485,127060167.179,151.848,38.094,22603878.288,118784241.544,-232.783,42.563,23772836.328,124927249.541,3241.271,38.988
2024-01-09 15:15:37,21149785.899,111143025.849,-1796.243,49.801,24178721.11,127060015.115,152.291,38.211,22603922.51,118784474.35,-232.663,42.473,23772219.733,124924008.304,3241.274,38.758
