time,C1C_1,L1C_1,D1C_1,S1C_1,C1C_2,L1C_2,D1C_2,S1C_2,C1C_3,L1C_3,D1C_3,S1C_3,C1C_4,L1C_4,D1C_4,S1C_4
2021-01-05 09:45:00,21332513.293,112103083.596,-2098.818,48.75,23704973.239,124570420.178,-2988.974,39.0,23618043.241,124113640.533,247.929,39.25,21687323.789,113967647.527,1199.134,45.75
2021-01-05 09:45:01,21332912.95,112105182.729,-2099.438,48.75,23705542.293,124573409.224,-2989.146,39.0,23617996.326,124113392.956,247.329,39.25,21687095.737,113966448.756,1198.436,45.75
2021-01-05 09:45:02,21333312.228,112107282.187,-2099.829,49.0,23706111.23,124576398.349,-2989.349,39.0,23617948.56,124113145.348,247.137,39.25,21686867.577,113965250.3,1198.015,46.0
2021-01-05 09:45:03,21333711.804,112109381.792,-2100.171,49.0,23706680.676,124579387.283,-2989.341,38.5,23617901.085,124112897.617,247.334,38.75,21686639.417,113964051.985,1197.785,46.25
2021-01-05 09:45:04,21334111.382,112111481.916,-2100.387,49.0,23707248.459,124582376.44,-2989.258,38.25,23617853.841,124112650.115,247.463,38.75,21686411.74,113962854.202,1197.452,46.25
2021-01-05 09:45:05,21334510.912,112113582.305,-2100.639,49.0,23707817.238,124585365.518,-2989.092,38.75,23617806.663,124112402.597,247.306,38.5,21686183.696,113961656.665,1197.279,46.25
2021-01-05 09:45:06,21334911.024,112115683.355,-2100.914,49.0,23708386.181,124588354.991,-2989.154,38.5,23617759.64,124112155.475,247.375,38.5,21685955.941,113960459.808,1196.96,46.5
2021-01-05 09:45:07,21335310.651,112117784.755,-2101.535,48.75,23708954.656,124591344.473,-2989.43,38.75,23617712.903,124111908.354,247.1,38.5,21685728.213,113959263.263,1196.499,46.75
2021-01-05 09:45:08,21335710.805,112119886.56,-2101.753,48.75,23709523.962,124594334.065,-2989.326,38.5,23617666.417,124111661.361,247.234,38.5,21685500.49,113958067.158,1196.204,46.75
2021-01-05 09:45:09,21336110.992,112121988.535,-2102.076,48.75,23710092.707,124597323.513,-2989.328,38.5,23617619.493,124111414.265,247.321,39.0,21685273.095,113956871.196,1195.926,47.0
2021-01-05 09:45:10,21336510.63,112124090.938,-2102.275,48.75,23710661.929,124600313.09,-2989.351,38.25,23617572.198,124111167.318,247.286,38.75,21685045.588,113955675.693,1195.642,46.75
2021-01-05 09:45:11,21336911.048,112126193.562,-2103.001,48.75,23711231.052,124603302.583,-2989.7,38.75,23617525.161,124110920.313,246.798,38.75,21684818.085,113954480.379,1194.979,46.75
2021-01-05 09:45:12,21337311.325,112128296.634,-2103.417,48.5,23711799.729,124606292.23,-2989.872,38.75,23617478.273,124110673.467,246.735,38.75,21684590.392,113953285.533,1194.598,47.0
2021-01-05 09:45:13,21337711.407,112130399.771,-2103.531,48.75,23712368.573,124609281.589,-2989.617,38.5,23617430.909,124110426.408,246.88,38.5,21684363.459,113952090.752,1194.369,47.0
