time,C1C_1,L1C_1,D1C_1,S1C_1,C1C_2,L1C_2,D1C_2,S1C_2,C1C_3,L1C_3,D1C_3,S1C_3,C1C_4,L1C_4,D1C_4,S1C_4
2018-07-15 16:00:00,24541070.305,128964202.332,-3686.883,39.3,24214865.641,127249913.263,-2523.973,43.8,22205371.602,116690030.941,-1432.199,46.5,25125904.211,132037443.683,-1520.754,39.2
2018-07-15 16:00:01,24541771.594,128967889.313,-3686.973,39.5,24215345.938,127252437.45,-2524.355,44.2,22205643.82,116691463.385,-1432.715,46.3,25126194.82,132038964.428,-1520.605,39.4
2018-07-15 16:00:02,24542472.977,128971576.191,-3686.82,39.2,24215826.32,127254961.878,-2524.566,43.8,22205916.359,116692896.193,-1432.934,46.4,25126484.555,132040484.951,-1520.426,39.5
2018-07-15 16:00:03,24543175.047,128975263.031,-3686.934,39.1,24216306.313,127257486.636,-2524.863,43.2,22206189.359,116694329.408,-1433.289,46.7,25126773.406,132042005.259,-1520.113,39.6
2018-07-15 16:00:04,24543876.453,128978949.82,-3686.742,39.2,24216786.469,127260011.632,-2525.102,43.6,22206462.094,116695763.008,-1433.781,46.6,25127062.68,132043525.368,-1519.93,40.0
2018-07-15 16:00:05,24544578.32,128982636.566,-3686.695,39.4,24217266.742,127262536.932,-2525.371,43.1,22206735.32,116697197.028,-1434.211,46.8,25127351.602,132045045.263,-1519.82,39.9
2018-07-15 16:00:06,24545278.859,128986323.281,-3686.738,39.6,24217748.586,127265062.497,-2525.723,43.1,22207008.055,116698631.43,-1434.633,47.0,25127641.188,132046564.951,-1519.648,40.6
2018-07-15 16:00:07,24545981.07,128990009.931,-3686.648,39.4,24218228.992,127267588.323,-2526.031,43.2,22207281.242,116700066.202,-1434.902,47.5,25127930.531,132048084.415,-1519.254,40.8
2018-07-15 16:00:08,24546682.836,128993696.576,-3686.555,39.0,24218709.492,127270114.433,-2526.332,43.5,22207554.344,116701501.405,-1435.422,47.1,25128219.711,132049603.694,-1519.133,41.6
2018-07-15 16:00:09,24547384.164,128997383.148,-3686.457,38.7,24219190.719,127272640.822,-2526.613,43.7,22207827.164,116702937.024,-1435.742,47.5,25128508.688,132051122.8,-1519.004,41.5
2018-07-15 16:00:10,24548085.523,129001069.709,-3686.543,38.9,24219670.93,127275167.457,-2526.875,43.8,22208100.984,116704372.994,-1436.133,47.8,25128796.898,132052641.673,-1518.805,42.1
2018-07-15 16:00:11,24548787.164,129004756.192,-3686.555,38.9,24220151.25,127277694.376,-2527.039,43.2,22208374.172,116705809.363,-1436.473,47.5,25129086.273,132054160.319,-1518.582,41.8
2018-07-15 16:00:12,24549489.219,129008442.604,-3686.25,39.2,24220632.203,127280221.554,-2527.32,42.8,22208647.242,116707246.132,-1436.93,47.8,25129375.344,132055678.762,-1518.336,42.1
2018-07-15 16:00:13,24550190.125,129012129.037,-3686.34,39.0,24221113.398,127282749.051,-2527.617,42.5,22208920.977,116708683.316,-1437.387,47.9,25129664.672,132057197.015,-1518.277,42.2
2018-07-15 16:00:14,24550891.531,129015815.354,-3686.191,39.2,24221594.633,127285276.784,-2527.859,42.9,22209194.242,116710120.861,-1437.801,48.1,25129953.266,132058715.017,-1517.777,41.6
2018-07-15 16:00:15,24551593.25,129019501.71,-3686.301,38.8,24222075.625,127287804.81,-2528.148,42.6,22209468.023,116711558.837,-1438.18,47.2,25130242.078,132060232.871,-1517.738,41.3
2018-07-15 16:00:16,24552295.039,129023187.967,-3686.25,39.2,24222557.219,127290333.111,-2528.582,43.4,22209741.766,116712997.191,-1438.516,47.5,25130530.547,132061750.529,-1517.613,40.9
