time,C1C_1,L1C_1,D1C_1,S1C_1,C1C_2,L1C_2,D1C_2,S1C_2,C1C_3,L1C_3,D1C_3,S1C_3,C1C_4,L1C_4,D1C_4,S1C_4
2024-01-09 03:30:00,23674258.56,124409318.119,-2206.813,38.883,23939073.908,125800708.52,3266.458,36.234,21135633.839,111068639.729,-1676.105,50.918,24283777.579,127612045.344,160.489,37.332
2024-01-09 03:30:01,23674678.287,124411525.154,-2207.145,38.824,23938451.875,125797442.107,3266.739,36.395,21135953.268,111070316.008,-1676.352,50.898,24283747.809,127611884.533,160.896,37.715
2024-01-09 03:30:02,23675098.524,124413732.494,-2207.469,39.469,23937831.205,125794175.606,3266.599,36.848,21136272.124,111071992.546,-1676.686,50.867,24283716.796,127611723.434,161.193,37.715
2024-01-09 03:30:03,23675518.998,124415940.079,-2207.862,39.957,23937208.86,125790908.997,3266.592,37.133,21136591.451,111073669.255,-1676.991,50.832,24283685.794,127611561.921,161.63,37.578
2024-01-09 03:30:04,23675938.624,124418148.118,-2208.215,39.5,23936586.95,125787642.418,3266.7,37.266,21136910.286,111075346.371,-1677.23,50.875,24283653.938,127611400.299,161.834,37.672
2024-01-09 03:30:05,23676359.044,124420357.25,-2208.569,39.277,23935965.054,125784376.593,3266.567,37.504,21137229.613,111077024.514,-1677.539,50.824,24283623.926,127611239.223,162.051,37.754
2024-01-09 03:30:06,23676779.952,124422565.13,-2208.952,39.355,23935343.74,125781109.072,3266.719,38.156,21137548.76,111078701.306,-1677.898,50.828,24283593.752,127611076.204,162.198,37.953
2024-01-09 03:30:07,23677199.71,124424774.322,-2209.384,39.664,23934722.268,125777842.496,3266.76,38.313,21137868.045,111080379.372,-1678.167,50.844,24283562.642,127610913.916,162.421,38.105
2024-01-09 03:30:08,23677620.81,124426983.393,-2209.571,39.934,23934100.624,125774575.467,3266.725,38.676,21138187.211,111082057.25,-1678.416,50.758,24283532.115,127610750.879,162.927,38.109
2024-01-09 03:30:09,23678040.61,124429193.321,-2209.809,39.652,23933479.334,125771308.879,3266.755,39.031,21138506.376,111083735.946,-1678.815,50.746,24283500.627,127610588.121,163.103,37.949
2024-01-09 03:30:10,23678461.893,124431403.717,-2210.29,39.293,23932857.63,125768042.35,3266.742,38.547,21138826.197,111085415.018,-1679.03,50.684,24283468.945,127610425.158,163.387,38.027
2024-01-09 03:30:11,23678882.694,124433614.137,-2210.562,39.684,23932235.762,125764775.454,3266.687,38.258,21139145.794,111087094.037,-1679.228,50.688,24283437.311,127610261.695,163.541,37.813
2024-01-09 03:30:12,23679303.599,124435825.058,-2211.035,40.023,23931613.57,125761508.671,3266.832,37.852,21139465.133,111088773.504,-1679.567,50.773,24283405.449,127610098.062,163.674,37.746
2024-01-09 03:30:13,23679723.213,124438036.236,-2211.421,40.344,23930993.317,125758241.79,3266.891,37.625,21139784.825,111090453.175,-1679.793,50.695,24283375.263,127609934.112,164.076,37.578
2024-01-09 03:30:14,23680144.664,124440247.744,-2211.644,40.324,23930371.706,125754974.86,3267.005,37.402,21140104.935,111092133.105,-1680.103,50.754,24283344.142,127609769.881,164.306,37.684
2024-01-09 03:30:15,23680565.537,124442459.614,-2212.043,40.055,23929749.556,125751707.891,3267.019,37.504,21140424.205,111093813.336,-1680.403,50.711,24283312.954,127609605.355,164.617,37.508
2024-01-09 03:30:16,23680986.703,124444671.943,-2212.475,39.762,23929128.227,125748440.984,3266.956,37.348,21140744.29,111095493.951,-1680.797,50.781,24283282.45,127609440.705,164.856,37.441
2024-01-09 03:30:17,23681407.471,124446884.482,-2212.74,40.09,23928504.803,125745173.911,3266.88,37.457,21141064.25,111097174.718,-1681.027,50.715,24283251.62,127609275.675,165.131,37.469
2024-01-09 03:30:18,23681828.232,124449097.497,-2213.158,40.461,23927883.534,125741906.98,3266.785,37.477,21141383.936,111098855.895,-1681.308,50.785,24283219.959,127609110.513,165.215,37.426
2024-01-09 03:30:19,23682250.433,124451310.75,-2213.599,40.895,23927261.884,125738639.834,3266.89,36.641,21141704.175,111100537.249,-1681.647,50.703,24283187.029,127608944.934,165.566,37.352
2024-01-09 03:30:20,23682671.441,124453524.432,-2213.862,40.367,23926639.959,125735372.809,3266.982,37.383,21142024.092,111102218.98,-1681.906,50.75,24283154.658,127608779.178,165.957,37.344
2024-01-09 03:30:21,23683092.808,124455738.533,-2214.242,40.055,23926017.857,125732105.783,3266.94,37.691,21142344.454,111103901.04,-1682.223,50.734,24283123.662,127608613.282,166.142,37.344
2024-01-09 03:30:22,23683513.897,124457953.046,-2214.683,40.309,23925395.94,125728838.766,3267.08,37.895,21142664.134,111105583.461,-1682.494,50.719,24283092.469,127608447.154,166.491,37.469
2024-01-09 03:30:23,23683935.746,124460167.765,-2214.809,40.574,23924774.854,125725571.581,3267.277,38.102,21142984.804,111107266.043,-1682.778,50.695,24283060.016,127608280.688,166.557,37.789
2024-01-09 03:30:24,23684356.892,124462382.879,-2215.223,40.309,23924153.885,125722304.437,3267.294,38.09,21143304.626,111108948.931,-1683.003,50.652,24283029.896,127608113.947,166.851,37.957
2024-01-09 03:30:25,23684777.762,124464598.471,-2215.658,40.207,23923531.618,125719037.328,3267.352,37.664,21143624.666,111110632.219,-1683.285,50.641,24282997.243,127607947.099,167.094,37.84
2024-01-09 03:30:26,23685200.25,124466814.246,-2216.086,39.84,23922910.13,125715770.066,3267.156,37.898,21143945.51,111112315.618,-1683.709,50.578,24282966.259,127607779.764,167.261,37.797
2024-01-09 03:30:27,23685622.193,124469030.365,-2216.466,40.352,23922287.941,125712502.756,3267.274,37.691,21144265.518,111113999.324,-1683.973,50.582,24282934.029,127607612.192,167.643,37.66
2024-01-09 03:30:28,23686043.183,124471246.864,-2216.858,40.738,23921666.354,125709235.463,3267.156,37.387,21144586.035,111115683.31,-1684.278,50.527,24282901.855,127607444.38,167.758,37.598
2024-01-09 03:30:29,23686465.662,124473463.764,-2217.071,40.633,23921045.424,125705968.174,3267.371,37.078,21144906.801,111117367.674,-1684.582,50.457,24282869.693,127607276.388,168.113,37.438
2024-01-09 03:30:30,23686887.896,124475680.97,-2217.458,40.871,23920423.921,125702700.814,3267.493,36.941,21145227.24,111119052.248,-1684.76,50.461,24282837.438,127607108.085,168.438,37.355
2024-01-09 03:30:31,23687309.047,124477898.57,-2217.88,40.684,23919801.237,125699433.512,3267.303,37.254,21145548.039,111120737.192,-1685.179,50.375,24282805.714,127606939.609,168.652,37.016
2024-01-09 03:30:32,23687730.999,124480116.557,-2218.219,40.598,23919179.234,125696166.165,3267.472,37.66,21145868.532,111122422.425,-1685.332,50.441,24282774.332,127606770.872,168.86,36.691
2024-01-09 03:30:33,23688153.994,124482334.937,-2218.539,40.324,23918557.854,125692898.831,3267.516,38.215,21146189.589,111124107.999,-1685.698,50.477,24282741.052,127606601.954,168.697,36.223
2024-01-09 03:30:34,23688575.94,124484553.518,-2218.854,40.512,23917936.231,125689631.318,3267.493,38.789,21146510.39,111125793.706,-1686.004,50.516,24282709.001,127606432.556,169.43,36.082
2024-01-09 03:30:35,23688997.757,124486772.547,-2219.243,40.531,23917314.441,125686363.843,3267.345,39.141,21146830.8,111127479.78,-1686.384,50.602,24282675.835,127606263.067,169.633,36.219
2024-01-09 03:30:36,23689420.351,124488991.865,-2219.577,40.805,23916692.884,125683096.341,3267.529,38.941,21147152.183,111129166.106,-1686.586,50.57,24282643.203,127606093.21,169.735,35.711
2024-01-09 03:30:37,23689842.881,124491211.557,-2219.904,40.68,23916071.537,125679828.806,3267.575,38.406,21147472.775,111130852.714,-1686.79,50.508,24282612.03,127605923.155,170.145,35.797
2024-01-09 03:30:38,23690264.611,124493431.641,-2220.148,40.383,23915449.408,125676561.288,3267.544,38.293,21147794.024,111132539.68,-1687.108,50.504,24282579.023,127605752.914,170.497,35.461
2024-01-09 03:30:39,23690687.651,124495652.181,-2220.466,40.059,23914826.985,125673293.837,3267.692,37.488,21148114.835,111134226.994,-1687.303,50.645,24282547.374,127605582.43,170.922,35.457
2024-01-09 03:30:40,23691109.714,124497873.055,-2220.823,40.195,23914205.215,125670026.329,3267.798,36.5,21148435.775,111135914.608,-1687.615,50.676,24282514.325,127605411.739,171.148,35.32
