time,C1C_1,L1C_1,D1C_1,S1C_1,C1C_2,L1C_2,D1C_2,S1C_2,C1C_3,L1C_3,D1C_3,S1C_3,C1C_4,L1C_4,D1C_4,S1C_4
2018-07-15 11:45:00,21597960.953,113498103.782,2678.32,49.9,25136988.18,132095811.199,-943.824,31.3,23816365.844,125155813.039,305.719,42.2,21166067.289,111228494.076,1584.566,49.3
2018-07-15 11:45:01,21597451.445,113495425.634,2677.941,49.8,25137166.992,132096754.994,-943.875,31.5,23816307.508,125155507.518,305.344,42.3,21165766.078,111226909.734,1584.238,49.1
2018-07-15 11:45:02,21596941.719,113492747.978,2677.441,49.4,25137346.32,132097699.082,-944.375,32.0,23816249.477,125155202.424,304.922,42.4,21165464.773,111225325.815,1583.727,49.3
2018-07-15 11:45:03,21596432.289,113490070.721,2677.016,49.5,25137527.07,132098643.396,-944.559,32.5,23816192.344,125154897.676,304.555,43.0,21165163.383,111223742.2,1583.426,49.3
2018-07-15 11:45:04,21595923.016,113487393.916,2676.633,49.1,25137706.188,132099588.054,-944.891,32.5,23816133.93,125154593.368,304.156,42.3,21164862.07,111222158.955,1583.039,49.5
2018-07-15 11:45:05,21595413.531,113484717.59,2676.047,48.6,25137885.344,132100533.019,-945.141,33.4,23816076.422,125154289.454,303.645,42.3,21164561.047,111220576.085,1582.633,49.2
2018-07-15 11:45:06,21594904.578,113482041.664,2675.727,48.5,25138066.289,132101478.276,-945.438,33.6,23816018.453,125153985.9,303.344,42.6,21164259.633,111218993.561,1582.387,49.3
2018-07-15 11:45:07,21594395.234,113479366.238,2675.109,48.4,25138245.852,132102423.847,-945.645,34.1,23815960.203,125153682.773,302.887,42.2,21163958.727,111217411.433,1581.934,49.2
2018-07-15 11:45:08,21593886.375,113476691.232,2674.809,49.1,25138426.789,132103369.739,-945.938,34.0,23815902.969,125153380.058,302.461,42.0,21163657.672,111215829.659,1581.582,49.7
2018-07-15 11:45:09,21593377.539,113474016.697,2674.383,49.4,25138606.813,132104315.902,-946.523,34.3,23815845.0,125153077.726,302.199,42.1,21163356.523,111214248.267,1581.215,50.0
2018-07-15 11:45:10,21592868.695,113471342.585,2674.043,49.8,25138786.641,132105262.324,-946.277,35.0,23815788.891,125152775.766,301.91,42.6,21163055.75,111212667.198,1580.988,50.2
2018-07-15 11:45:11,21592359.625,113468668.989,2673.383,49.9,25138967.711,132106209.137,-946.793,35.3,23815731.125,125152474.293,301.332,42.7,21162755.313,111211086.568,1580.438,50.2
2018-07-15 11:45:12,21591850.883,113465995.807,2672.824,49.8,25139147.352,132107156.224,-947.191,34.2,23815673.523,125152173.169,300.887,42.6,21162454.117,111209506.259,1580.109,50.1
2018-07-15 11:45:13,21591342.273,113463323.024,2672.535,49.6,25139328.422,132108103.557,-947.449,34.4,23815616.156,125151872.392,300.629,42.5,21162153.945,111207926.268,1579.859,50.0
2018-07-15 11:45:14,21590833.922,113460650.761,2672.055,50.1,25139507.453,132109051.258,-947.855,34.3,23815558.711,125151572.09,300.105,42.3,21161852.992,111206346.716,1579.344,50.0
2018-07-15 11:45:15,21590325.461,113457978.92,2671.469,49.6,25139687.742,132109999.257,-948.266,34.5,23815502.141,125151272.173,299.656,42.4,21161552.523,111204767.519,1578.863,50.3
2018-07-15 11:45:16,21589817.141,113455307.536,2671.117,49.7,25139868.648,132110947.536,-948.465,34.6,23815444.953,125150972.639,299.25,42.6,21161251.961,111203188.673,1578.66,50.2
2018-07-15 11:45:17,21589309.063,113452636.606,2670.773,49.7,25140049.094,132111896.142,-948.684,34.7,23815387.516,125150673.5,298.988,42.4,21160951.977,111201610.199,1578.305,49.2
2018-07-15 11:45:18,21588800.961,113449966.167,2670.086,49.5,25140229.906,132112845.03,-949.059,34.4,23815331.117,125150374.828,298.465,42.9,21160651.305,111200032.121,1577.793,49.8
2018-07-15 11:45:19,21588292.68,113447296.171,2669.734,50.0,25140409.883,132113794.251,-949.371,34.2,23815274.672,125150076.529,298.055,42.6,21160351.336,111198454.396,1577.488,50.2
2018-07-15 11:45:20,21587784.742,113444626.596,2669.355,49.9,25140590.992,132114743.742,-949.504,33.8,23815217.82,125149778.6,297.719,42.6,21160051.047,111196877.016,1577.172,50.7
