time,C1C_1,L1C_1,D1C_1,S1C_1,C1C_2,L1C_2,D1C_2,S1C_2,C1C_3,L1C_3,D1C_3,S1C_3,C1C_4,L1C_4,D1C_4,S1C_4
2019-01-07 02:30:00,20858736.861,109613431.544,1937.4,53.0,20651404.179,108523890.802,-1166.99,49.75,24046430.181,126364928.725,-3069.619,41.5,24411447.84,128283077.373,3496.381,41.0
2019-01-07 02:30:01,20859105.735,109615369.229,1937.981,53.25,20651182.356,108522724.12,-1166.382,49.75,24045846.174,126361859.181,-3069.508,41.25,24412112.861,128286573.867,3496.573,41.0
2019-01-07 02:30:02,20859474.385,109617307.482,1938.517,53.25,20650960.239,108521558.087,-1165.688,49.75,24045262.139,126358789.825,-3069.218,41.0,24412778.768,128290070.352,3496.561,41.0
2019-01-07 02:30:03,20859843.448,109619246.315,1939.107,53.25,20650738.565,108520392.703,-1165.063,49.5,24044677.973,126355720.7,-3068.958,41.0,24413445.116,128293566.892,3496.697,41.0
2019-01-07 02:30:04,20860212.567,109621185.722,1939.706,53.0,20650516.834,108519227.966,-1164.428,49.5,24044094.1,126352651.735,-3068.913,41.0,24414109.098,128297063.442,3496.54,41.0
2019-01-07 02:30:05,20860581.684,109623125.697,1940.271,53.25,20650295.409,108518063.879,-1163.766,49.25,24043510.084,126349582.972,-3068.74,41.0,24414775.35,128300560.018,3496.642,41.0
2019-01-07 02:30:06,20860950.897,109625066.247,1940.82,53.25,20650073.84,108516900.436,-1163.137,49.25,24042925.776,126346514.423,-3068.396,41.0,24415440.309,128304056.628,3496.707,41.0
2019-01-07 02:30:07,20861320.125,109627007.368,1941.369,53.5,20649852.667,108515737.642,-1162.512,49.5,24042341.938,126343446.048,-3068.269,41.5,24416105.976,128307553.289,3496.932,41.0
2019-01-07 02:30:08,20861689.775,109628949.067,1941.972,53.5,20649631.57,108514575.494,-1161.85,49.25,24041757.668,126340377.878,-3068.008,41.5,24416771.135,128311049.937,3496.74,41.0
2019-01-07 02:30:09,20862059.498,109630891.337,1942.566,53.5,20649410.481,108513413.998,-1161.198,49.0,24041174.459,126337309.889,-3068.016,41.25,24417436.757,128314546.634,3496.86,41.0
