time,C1C_1,L1C_1,D1C_1,S1C_1,C1C_2,L1C_2,D1C_2,S1C_2,C1C_3,L1C_3,D1C_3,S1C_3,C1C_4,L1C_4,D1C_4,S1C_4
2021-08-28 19:30:00,19958039.558,104880266.567,669.279,48.25,24419871.57,128327348.395,-1925.112,38.75,23104417.094,121414602.651,1374.055,39.75,24447438.892,128472165.723,2395.832,33.75
2021-08-28 19:30:01,19957912.515,104879598.106,668.27,48.25,24420236.921,128329273.929,-1925.416,38.25,23104156.298,121413228.99,1373.945,40.0,24446983.723,128469770.314,2395.655,34.25
2021-08-28 19:30:02,19957785.316,104878930.339,667.401,48.25,24420604.799,128331199.354,-1925.413,38.5,23103894.709,121411855.24,1373.883,40.0,24446527.088,128467374.762,2395.614,33.75
2021-08-28 19:30:03,19957658.315,104878263.137,666.934,48.0,24420970.948,128333124.519,-1925.047,38.5,23103633.005,121410481.225,1374.266,40.0,24446071.722,128464978.905,2396.154,33.75
2021-08-28 19:30:04,19957531.505,104877596.605,666.31,48.0,24421337.405,128335049.533,-1924.866,38.5,23103370.929,121409107.059,1374.341,40.0,24445616.052,128462582.951,2396.204,33.5
2021-08-28 19:30:05,19957404.72,104876930.622,665.508,48.25,24421703.676,128336974.302,-1925.044,38.25,23103109.711,121407732.63,1374.427,40.25,24445160.191,128460186.714,2396.232,33.75
2021-08-28 19:30:06,19957278.115,104876265.305,665.019,48.0,24422069.459,128338898.91,-1924.574,38.5,23102848.811,121406358.055,1374.666,40.5,24444703.745,128457790.318,2396.568,33.5
2021-08-28 19:30:07,19957151.65,104875600.502,664.39,48.25,24422436.078,128340823.223,-1924.381,38.25,23102587.302,121404983.154,1374.962,40.5,24444247.955,128455393.64,2396.688,33.5
2021-08-28 19:30:08,19957024.988,104874936.352,663.77,48.25,24422802.599,128342747.372,-1924.133,38.25,23102325.664,121403608.124,1375.053,40.75,24443790.046,128452996.745,2396.854,33.5
2021-08-28 19:30:09,19956898.907,104874272.941,663.18,48.5,24423168.022,128344671.437,-1923.784,38.5,23102063.073,121402232.984,1375.314,40.5,24443336.277,128450599.809,2397.192,33.75
2021-08-28 19:30:10,19956772.902,104873610.115,662.411,48.5,24423534.563,128346595.296,-1923.909,38.5,23101801.447,121400857.643,1375.253,40.75,24442879.945,128448202.611,2397.217,33.75
