time,C1C_1,L1C_1,D1C_1,S1C_1,C1C_2,L1C_2,D1C_2,S1C_2,C1C_3,L1C_3,D1C_3,S1C_3,C1C_4,L1C_4,D1C_4,S1C_4
2019-01-07 18:45:00,20490912.456,107680511.559,-1343.342,54.25,23706851.287,124580337.175,-3129.548,38.25,23353215.94,122721968.615,3716.778,41.75,24262690.452,127501303.011,-3874.258,37.75
2019-01-07 18:45:01,20490656.839,107679168.473,-1342.855,54.25,23706255.769,124577207.88,-3129.219,38.5,23353923.288,122725685.395,3716.828,41.75,24261953.82,127497428.883,-3874.153,37.75
2019-01-07 18:45:02,20490401.256,107677825.875,-1342.332,54.25,23705660.656,124574078.838,-3128.928,38.75,23354630.715,122729402.385,3717.051,42.0,24261216.229,127493554.776,-3874.056,37.75
2019-01-07 18:45:03,20490145.892,107676483.777,-1341.841,54.25,23705065.464,124570950.149,-3128.491,38.5,23355338.196,122733119.58,3717.243,41.75,24260479.443,127489680.772,-3873.917,37.5
2019-01-07 18:45:04,20489890.585,107675142.169,-1341.374,54.25,23704469.185,124567821.734,-3128.26,38.75,23356045.236,122736836.992,3717.581,41.75,24259741.563,127485806.795,-3873.896,37.5
2019-01-07 18:45:05,20489635.34,107673801.058,-1340.868,54.25,23703874.817,124564693.645,-3128.109,38.75,23356752.196,122740554.572,3717.681,41.75,24259003.825,127481932.875,-3873.868,37.5
2019-01-07 18:45:06,20489380.298,107672460.439,-1340.368,54.5,23703280.04,124561565.898,-3127.541,39.0,23357459.711,122744272.362,3717.919,41.75,24258267.086,127478059.04,-3873.875,37.5
2019-01-07 18:45:07,20489125.445,107671120.31,-1339.904,54.5,23702684.505,124558438.451,-3127.246,39.25,23358167.808,122747990.35,3718.101,42.0,24257530.097,127474185.231,-3873.78,37.5
2019-01-07 18:45:08,20488870.48,107669780.671,-1339.392,54.5,23702089.807,124555311.31,-3127.004,39.5,23358875.584,122751708.546,3718.355,42.25,24256792.84,127470311.515,-3873.653,37.5
2019-01-07 18:45:09,20488615.58,107668441.534,-1338.89,54.5,23701494.178,124552184.49,-3126.711,39.5,23359582.878,122755426.929,3718.505,42.25,24256056.15,127466437.884,-3873.266,37.5
2019-01-07 18:45:10,20488360.923,107667102.884,-1338.393,54.5,23700899.676,124549058.009,-3126.236,39.75,23360289.919,122759145.501,3718.649,42.25,24255318.6,127462564.216,-3873.778,37.25
2019-01-07 18:45:11,20488106.3,107665764.726,-1337.934,54.5,23700304.246,124545931.812,-3126.032,39.5,23360997.797,122762864.287,3718.88,42.25,24254581.094,127458690.697,-3873.546,37.25
2019-01-07 18:45:12,20487851.738,107664427.069,-1337.375,54.5,23699708.915,124542805.953,-3125.573,39.5,23361705.776,122766583.277,3719.087,42.25,24253844.12,127454817.189,-3873.612,37.0
2019-01-07 18:45:13,20487597.221,107663089.893,-1336.963,54.5,23699115.223,124539680.38,-3125.425,39.5,23362414.072,122770302.47,3719.404,42.0,24253106.89,127450943.762,-3873.431,37.0
2019-01-07 18:45:14,20487342.908,107661753.219,-1336.459,54.5,23698520.247,124536555.139,-3125.204,39.75,23363121.139,122774021.836,3719.465,42.0,24252370.31,127447070.387,-3873.41,37.0
2019-01-07 18:45:15,20487088.66,107660417.046,-1335.934,54.5,23697925.207,124533430.21,-3124.842,39.75,23363828.46,122777741.402,3719.592,42.0,24251633.176,127443197.092,-3873.361,36.75
2019-01-07 18:45:16,20486834.369,107659081.358,-1335.457,54.5,23697330.826,124530305.6,-3124.371,39.75,23364537.093,122781461.187,3719.905,41.75,24250895.968,127439323.813,-3873.322,37.0
2019-01-07 18:45:17,20486580.28,107657746.173,-1334.921,54.75,23696736.527,124527181.304,-3124.072,39.75,23365244.852,122785181.16,3720.095,41.75,24250159.029,127435450.664,-3873.062,36.75
2019-01-07 18:45:18,20486326.265,107656411.473,-1334.45,54.5,23696142.118,124524057.324,-3123.71,39.75,23365952.781,122788901.335,3720.277,42.0,24249421.761,127431577.527,-3873.042,37.25
2019-01-07 18:45:19,20486072.53,107655077.257,-1334.032,54.75,23695547.646,124520933.642,-3123.56,39.5,23366660.482,122792621.706,3720.453,42.0,24248684.743,127427704.446,-3873.11,37.0
2019-01-07 18:45:20,20485818.546,107653743.547,-1333.444,54.75,23694952.8,124517810.307,-3123.093,39.75,23367368.984,122796342.269,3720.626,42.0,24247947.713,127423831.461,-3873.145,37.0
2019-01-07 18:45:21,20485565.149,107652410.323,-1332.962,54.75,23694357.849,124514687.258,-3122.959,39.75,23368076.272,122800063.035,3720.859,42.0,24247210.712,127419958.513,-3872.857,36.75
2019-01-07 18:45:22,20485311.348,107651077.592,-1332.495,54.75,23693764.413,124511564.541,-3122.615,39.75,23368784.827,122803784.002,3720.989,42.0,24246473.314,127416085.636,-3872.841,37.0
2019-01-07 18:45:23,20485057.973,107649745.355,-1332.01,54.75,23693169.602,124508442.177,-3122.203,39.5,23369492.836,122807505.175,3721.354,42.0,24245737.688,127412212.81,-3872.877,36.75
2019-01-07 18:45:24,20484804.495,107648413.61,-1331.506,54.5,23692575.652,124505320.067,-3121.919,39.25,23370200.345,122811226.536,3721.531,41.75,24244999.863,127408340.081,-3872.576,36.5
2019-01-07 18:45:25,20484551.155,107647082.356,-1331.062,54.75,23691981.358,124502198.279,-3121.628,39.25,23370908.662,122814948.079,3721.675,42.0,24244262.08,127404467.348,-3872.714,36.5
2019-01-07 18:45:26,20484297.935,107645751.59,-1330.523,54.75,23691388.114,124499076.847,-3121.164,39.25,23371617.224,122818669.845,3721.862,41.75,24243525.185,127400594.729,-3872.595,36.25
2019-01-07 18:45:27,20484045.056,107644421.321,-1330.009,54.75,23690793.295,124495955.703,-3121.011,39.25,23372326.046,122822391.779,3721.888,41.75,24242788.306,127396722.137,-3872.66,36.5
