time,C1C_1,L1C_1,D1C_1,S1C_1,C1C_2,L1C_2,D1C_2,S1C_2,C1C_3,L1C_3,D1C_3,S1C_3,C1C_4,L1C_4,D1C_4,S1C_4
2018-07-15 05:15:00,24515340.156,128828987.745,3412.742,38.4,20335439.789,106863442.448,-798.676,52.1,21891134.242,115038734.328,2738.207,46.9,25530873.867,134165645.057,1424.637,26.4
2018-07-15 05:15:01,24514690.414,128825574.972,3412.75,38.3,20335591.836,106864241.419,-799.203,51.7,21890612.945,115035996.297,2737.855,47.3,25530603.977,134164220.371,1425.109,26.8
2018-07-15 05:15:02,24514041.484,128822162.112,3412.863,38.6,20335744.18,106865040.816,-799.648,51.8,21890092.078,115033258.457,2737.668,47.3,25530331.406,134162795.615,1425.012,26.8
2018-07-15 05:15:03,24513391.594,128818749.185,3412.879,38.5,20335896.242,106865840.722,-800.211,51.9,21889571.25,115030520.952,2737.285,47.5,25530059.938,134161370.711,1425.359,26.4
2018-07-15 05:15:04,24512742.539,128815336.123,3413.191,38.0,20336048.602,106866640.986,-800.422,51.8,21889050.383,115027783.622,2737.215,47.5,25529787.18,134159945.768,1425.203,26.8
2018-07-15 05:15:05,24512093.0,128811923.086,3413.152,38.0,20336200.828,106867441.742,-801.016,51.7,21888529.414,115025046.587,2736.891,46.7,25529516.336,0.0,1425.027,25.9
2018-07-15 05:15:06,24511443.172,128808509.931,3413.184,38.3,20336353.086,106868242.936,-801.344,51.6,21888009.008,115022309.767,2736.73,46.8,25529244.492,0.0,1425.191,25.9
2018-07-15 05:15:07,24510794.398,128805096.691,3413.195,37.5,20336505.93,106869044.583,-801.883,51.5,21887487.477,115019573.218,2736.426,46.5,25528974.18,134155670.316,1425.078,26.4
2018-07-15 05:15:08,24510144.32,128801683.38,3413.406,37.7,20336658.555,106869846.666,-802.328,51.9,21886967.398,115016836.949,2736.09,46.5,25528702.625,134154244.912,1425.941,27.3
2018-07-15 05:15:09,24509494.453,128798270.019,3413.367,37.3,20336811.125,106870649.211,-802.879,51.8,21886446.492,115014100.894,2735.883,46.8,25528433.305,0.0,1425.613,26.4
2018-07-15 05:15:10,24508844.859,128794856.614,3413.406,36.9,20336964.398,106871452.24,-803.359,52.2,21885925.953,115011365.17,2735.5,47.0,25528160.656,134151394.099,1425.203,25.3
2018-07-15 05:15:11,24508194.93,128791443.136,3413.41,37.6,20337116.727,106872255.715,-803.734,52.4,21885405.25,115008629.665,2735.262,47.0,0.0,0.0,0.0,0.0
2018-07-15 05:15:12,24507545.555,128788029.536,3413.496,38.3,20337269.93,106873059.587,-804.156,52.3,21884884.703,115005894.398,2735.063,47.2,0.0,0.0,0.0,0.0
2018-07-15 05:15:13,24506896.313,128784615.927,3413.469,38.3,20337423.0,106873863.954,-804.695,51.7,21884364.406,115003159.412,2734.734,47.0,0.0,0.0,0.0,0.0
2018-07-15 05:15:14,24506246.781,128781202.199,3413.809,38.4,20337576.18,106874668.776,-805.059,52.1,21883844.125,115000424.671,2734.605,46.5,0.0,0.0,0.0,0.0
2018-07-15 05:15:15,24505596.773,128777788.444,3413.789,38.9,20337729.484,106875474.062,-805.574,52.0,21883323.625,114997690.229,2734.203,46.7,0.0,0.0,0.0,0.0
2018-07-15 05:15:16,24504947.133,128774374.602,3413.855,39.0,20337882.922,106876279.774,-805.898,52.0,21882803.148,114994955.984,2734.141,46.5,0.0,0.0,0.0,0.0
2018-07-15 05:15:17,24504297.219,128770960.705,3413.867,38.7,20338036.234,106877085.975,-806.527,52.0,21882282.93,114992222.04,2733.707,46.4,0.0,0.0,0.0,0.0
