time,C1C_1,L1C_1,D1C_1,S1C_1,C1C_2,L1C_2,D1C_2,S1C_2,C1C_3,L1C_3,D1C_3,S1C_3,C1C_4,L1C_4,D1C_4,S1C_4
2019-03-27 06:30:00,22097220.148,116121657.17,-733.805,46.4,23934369.641,125775974.183,2520.07,43.2,23329819.828,122599036.07,-1654.02,45.6,23724177.914,124671431.279,2800.746,37.8
2019-03-27 06:30:01,22097359.688,116122391.067,-734.078,46.0,23933890.234,125773453.89,2520.391,43.5,23330134.695,122600689.913,-1653.766,45.5,23723643.906,124668630.531,2800.578,38.0
2019-03-27 06:30:02,22097499.328,116123125.355,-734.531,45.9,23933410.328,125770933.482,2520.527,43.3,23330449.164,122602343.631,-1653.629,45.5,23723111.344,124665830.208,2800.18,38.1
2019-03-27 06:30:03,22097639.258,116123859.98,-734.785,45.8,23932930.75,125768412.913,2520.707,43.4,23330763.836,122603997.221,-1653.535,45.4,23722579.594,124663030.243,2799.664,37.3
2019-03-27 06:30:04,22097779.227,116124594.904,-735.148,46.2,23932451.484,125765892.175,2520.828,43.4,23331078.742,122605650.606,-1653.336,44.8,23722047.234,124660230.589,2799.336,37.3
2019-03-27 06:30:05,22097918.938,116125330.196,-735.406,45.9,23931971.297,125763371.285,2521.063,43.6,23331393.43,122607303.875,-1653.238,44.9,23721514.328,124657431.291,2799.07,37.5
2019-03-27 06:30:06,22098058.969,116126065.803,-735.609,46.0,23931491.773,125760850.245,2521.109,43.7,23331707.992,122608956.931,-1652.871,44.5,23720981.859,124654632.357,2798.902,38.0
2019-03-27 06:30:07,22098198.734,116126801.769,-736.086,46.3,23931012.289,125758329.037,2521.258,43.4,23332022.578,122610609.897,-1652.93,45.0,23720448.898,124651833.789,2798.441,38.3
2019-03-27 06:30:08,22098338.992,116127538.08,-736.547,46.1,23930532.102,125755807.694,2521.434,43.2,23332337.07,122612262.682,-1652.77,45.0,23719916.125,124649035.595,2798.07,38.7
2019-03-27 06:30:09,22098479.023,116128274.697,-736.793,46.3,23930052.875,125753286.191,2521.516,43.3,23332651.68,122613915.295,-1652.574,44.7,23719384.414,124646237.742,2797.641,38.1
2019-03-27 06:30:10,22098619.641,116129011.686,-737.156,46.5,23929572.555,125750764.548,2521.746,43.1,23332965.805,122615567.799,-1652.457,44.6,23718852.016,124643440.226,2797.285,38.6
2019-03-27 06:30:11,22098760.109,116129749.017,-737.516,46.8,23929093.0,125748242.755,2521.797,43.6,23333280.148,122617220.125,-1652.336,44.5,23718319.367,124640643.068,2796.898,38.5
2019-03-27 06:30:12,22098900.086,116130486.679,-738.008,46.8,23928613.0,125745720.79,2521.84,43.3,23333594.633,122618872.283,-1652.188,44.5,23717787.313,124637846.265,2796.551,39.2
2019-03-27 06:30:13,22099040.883,116131224.632,-738.102,46.8,23928132.578,125743198.632,2522.23,43.4,23333908.977,122620524.271,-1651.938,44.7,23717255.922,124635049.798,2796.238,38.4
2019-03-27 06:30:14,22099181.32,116131962.955,-738.512,46.7,23927652.805,125740676.355,2522.324,43.1,23334223.273,122622176.11,-1651.699,44.7,23716723.625,124632253.713,2796.012,38.5
2019-03-27 06:30:15,22099321.469,116132701.644,-738.883,46.9,23927172.852,125738153.94,2522.449,42.9,23334538.133,122623827.831,-1651.695,44.3,23716191.445,124629458.003,2795.523,38.6
2019-03-27 06:30:16,22099462.398,116133440.623,-739.039,46.8,23926692.938,125735631.334,2522.789,42.9,23334851.813,122625479.354,-1651.316,44.5,23715658.734,124626662.605,2795.242,39.0
2019-03-27 06:30:17,22099603.016,116134180.007,-739.543,46.5,23926212.953,125733108.595,2522.832,43.0,23335166.117,122627130.758,-1651.324,44.5,23715126.586,124623867.63,2794.738,39.2
2019-03-27 06:30:18,22099743.883,116134919.663,-739.801,46.9,23925733.016,125730585.697,2522.961,43.7,23335480.211,122628781.969,-1651.18,44.7,23714595.547,124621072.956,2794.566,38.9
2019-03-27 06:30:19,22099884.664,116135659.678,-740.281,46.1,23925252.688,125728062.641,2523.008,43.1,23335794.055,122630433.025,-1650.961,44.8,23714063.633,124618278.676,2794.059,38.9
2019-03-27 06:30:20,22100025.289,116136400.006,-740.469,46.3,23924772.289,125725539.397,2523.422,43.2,23336109.023,122632083.957,-1650.879,44.5,23713532.141,124615484.709,2793.793,38.9
