time,C1C_1,L1C_1,D1C_1,S1C_1,C1C_2,L1C_2,D1C_2,S1C_2,C1C_3,L1C_3,D1C_3,S1C_3,C1C_4,L1C_4,D1C_4,S1C_4
2018-07-15 16:45:00,20441461.898,107420626.886,659.473,52.1,0.0,0.0,0.0,0.0,20173973.648,106014963.771,-1386.594,53.4,25409252.078,133526453.329,-873.609,34.3
2018-07-15 16:45:01,20441336.297,107419967.479,659.082,51.4,0.0,0.0,0.0,0.0,20174237.477,106016350.479,-1386.992,53.0,25409416.883,133527326.58,-873.008,34.0
2018-07-15 16:45:02,20441210.836,107419308.616,658.668,51.2,0.0,0.0,0.0,0.0,20174501.609,106017737.703,-1387.43,52.8,25409582.578,133528199.736,-873.102,34.0
2018-07-15 16:45:03,20441085.625,107418650.335,657.902,51.0,0.0,0.0,0.0,0.0,20174765.609,106019125.441,-1388.141,52.8,25409749.32,133529072.59,-872.598,34.5
2018-07-15 16:45:04,20440960.445,107417992.58,657.492,51.1,0.0,0.0,0.0,0.0,20175029.922,106020513.661,-1388.477,53.2,25409915.852,133529945.379,-872.473,33.7
2018-07-15 16:45:05,20440835.297,107417335.419,656.781,51.5,0.0,0.0,0.0,0.0,20175294.031,106021902.444,-1389.168,53.3,25410081.859,133530817.93,-872.344,34.8
2018-07-15 16:45:06,20440710.422,107416678.786,656.359,51.7,0.0,0.0,0.0,0.0,20175558.516,106023291.695,-1389.547,53.7,25410247.789,133531690.281,-872.34,34.3
2018-07-15 16:45:07,20440585.602,107416022.707,655.809,51.0,0.0,0.0,0.0,0.0,20175822.844,106024681.471,-1390.047,53.4,25410414.492,133532562.446,-872.09,33.7
2018-07-15 16:45:08,20440460.859,107415367.187,655.324,51.1,0.0,0.0,0.0,0.0,20176087.484,106026071.769,-1390.559,52.9,25410580.781,133533434.391,-871.586,34.0
2018-07-15 16:45:09,20440336.203,107414712.261,654.672,51.2,0.0,0.0,0.0,0.0,20176352.031,106027462.578,-1391.039,52.3,25410747.07,133534306.244,-871.625,34.5
2018-07-15 16:45:10,20440212.016,107414057.865,654.027,51.5,0.0,0.0,0.0,0.0,20176616.891,106028853.882,-1391.594,52.6,25410912.273,133535177.887,-871.305,34.6
2018-07-15 16:45:11,20440087.141,107413403.999,653.602,52.0,0.0,0.0,0.0,0.0,20176881.836,106030245.684,-1392.074,52.4,25411078.445,133536049.311,-871.234,34.6
2018-07-15 16:45:12,20439962.789,107412750.706,652.969,52.5,0.0,0.0,0.0,0.0,20177146.625,106031637.986,-1392.633,53.2,25411243.883,133536920.546,-871.211,34.5
2018-07-15 16:45:13,20439838.734,107412097.979,652.516,52.5,0.0,0.0,0.0,0.0,20177411.633,106033030.8,-1392.902,53.3,25411409.578,133537791.554,-870.801,34.6
2018-07-15 16:45:14,20439714.445,107411445.808,651.965,52.5,0.0,0.0,0.0,0.0,20177676.953,106034424.134,-1393.434,53.2,25411574.922,133538662.448,-870.789,34.0
2018-07-15 16:45:15,20439590.539,107410794.18,651.445,52.1,0.0,0.0,0.0,0.0,20177942.078,106035817.981,-1394.043,53.2,25411740.352,133539533.17,-870.648,34.6
2018-07-15 16:45:16,20439466.797,107410143.121,650.742,51.4,0.0,0.0,0.0,0.0,20178207.555,106037212.337,-1394.676,52.9,25411906.625,133540403.639,-870.445,34.6
2018-07-15 16:45:17,20439342.992,107409492.58,650.352,51.5,0.0,0.0,0.0,0.0,20178473.102,106038607.152,-1395.059,52.9,25412072.742,133541273.921,-869.801,34.3
2018-07-15 16:45:18,20439219.32,107408842.647,649.586,52.2,0.0,0.0,0.0,0.0,20178738.484,106040002.516,-1395.715,53.0,25412238.313,133542144.033,-870.055,33.7
2018-07-15 16:45:19,20439095.727,107408193.211,649.176,52.8,0.0,0.0,0.0,0.0,20179004.047,106041398.344,-1396.063,53.8,25412402.914,133543013.927,-869.762,34.3
2018-07-15 16:45:20,20438972.375,107407544.386,648.531,52.2,0.0,0.0,0.0,0.0,20179269.766,106042794.713,-1396.574,53.6,25412569.547,133543883.721,-869.617,34.1
2018-07-15 16:45:21,20438848.539,107406896.08,647.93,51.7,0.0,0.0,0.0,0.0,20179535.531,106044191.584,-1397.207,54.1,25412734.5,133544753.247,-869.605,32.9
2018-07-15 16:45:22,20438725.664,107406248.343,647.48,52.5,0.0,0.0,0.0,0.0,20179801.516,106045588.955,-1397.668,54.4,25412900.242,133545622.601,-869.492,34.3
2018-07-15 16:45:23,20438602.352,107405601.158,646.961,52.0,0.0,0.0,0.0,0.0,20180067.508,106046986.813,-1398.07,53.9,25413064.789,133546491.723,-868.848,33.6
2018-07-15 16:45:24,20438479.258,107404954.566,646.438,52.2,0.0,0.0,0.0,0.0,20180333.578,106048385.229,-1398.559,53.5,25413229.484,133547360.748,-868.961,32.0
2018-07-15 16:45:25,20438356.234,107404308.476,645.813,52.2,0.0,0.0,0.0,0.0,20180599.656,106049784.083,-1398.988,54.0,25413394.469,133548229.502,-868.195,31.8
2018-07-15 16:45:26,20438233.563,107403662.982,645.23,52.7,0.0,0.0,0.0,0.0,20180865.898,106051183.498,-1399.695,54.2,25413559.094,0.0,-868.516,32.4
2018-07-15 16:45:27,20438110.875,107403018.06,644.547,52.7,0.0,0.0,0.0,0.0,20181132.289,106052583.432,-1400.254,54.4,25413723.648,133549966.561,-868.152,32.0
2018-07-15 16:45:28,20437988.086,107402373.619,644.066,52.1,0.0,0.0,0.0,0.0,20181398.914,106053983.833,-1400.746,53.6,25413891.086,133550834.713,-867.953,32.6
2018-07-15 16:45:29,20437865.609,107401729.776,643.555,52.6,0.0,0.0,0.0,0.0,20181665.656,106055384.735,-1401.152,53.6,25414054.805,133551702.715,-867.91,32.6
2018-07-15 16:45:30,20437743.047,107401086.467,643.016,52.8,0.0,0.0,0.0,0.0,20181932.203,106056786.127,-1401.66,54.1,25414218.891,133552570.556,-867.93,32.2
2018-07-15 16:45:31,20437621.0,107400443.734,642.48,52.7,0.0,0.0,0.0,0.0,20182199.0,106058188.071,-1402.188,53.5,25414384.414,133553438.249,-867.816,31.5
2018-07-15 16:45:32,20437498.695,107399801.542,641.91,52.4,0.0,0.0,0.0,0.0,20182465.891,106059590.459,-1402.59,53.0,25414549.336,133554305.621,-866.711,31.8
2018-07-15 16:45:33,20437376.586,107399159.918,641.391,52.4,0.0,0.0,0.0,0.0,20182732.828,106060993.388,-1403.121,53.5,25414714.75,133555172.939,-867.105,31.9
2018-07-15 16:45:34,20437254.789,107398518.863,640.816,52.7,0.0,0.0,0.0,0.0,20182999.711,106062396.839,-1403.66,53.7,25414879.57,133556040.037,-866.961,32.9
2018-07-15 16:45:35,20437132.75,107397878.344,640.281,52.8,0.0,0.0,0.0,0.0,20183267.039,106063800.782,-1404.133,53.6,25415045.563,133556906.84,-866.688,32.3
2018-07-15 16:45:36,20437010.984,107397238.401,639.664,51.5,0.0,0.0,0.0,0.0,20183534.492,106065205.256,-1404.77,52.6,25415207.711,0.0,-866.348,31.5
2018-07-15 16:45:37,20436889.281,107396598.974,639.188,52.0,0.0,0.0,0.0,0.0,20183801.656,106066610.178,-1405.133,53.0,25415373.43,133558640.029,-865.805,31.3
2018-07-15 16:45:38,20436767.813,107395960.155,638.508,51.8,0.0,0.0,0.0,0.0,20184069.094,106068015.678,-1405.816,52.8,25415538.664,0.0,-866.496,31.3
2018-07-15 16:45:39,20436646.266,107395321.863,637.992,51.9,0.0,0.0,0.0,0.0,20184336.531,106069421.633,-1406.191,52.9,25415704.625,133560372.455,-865.754,33.1
2018-07-15 16:45:40,20436524.938,107394684.137,637.445,51.6,0.0,0.0,0.0,0.0,20184604.32,106070828.13,-1406.773,52.8,25415869.719,133561238.444,-865.961,32.9
2018-07-15 16:45:41,20436403.688,107394046.939,636.914,51.6,0.0,0.0,0.0,0.0,20184872.18,106072235.082,-1407.262,53.0,25416034.492,133562104.159,-865.406,34.3
2018-07-15 16:45:42,20436282.563,107393410.298,636.328,52.1,0.0,0.0,0.0,0.0,20185139.875,106073642.552,-1407.727,53.2,25416198.672,133562969.688,-865.43,32.6
2018-07-15 16:45:43,20436161.453,107392774.266,635.656,51.8,0.0,0.0,0.0,0.0,20185407.922,106075050.565,-1408.355,52.7,25416362.5,133563835.097,-865.156,32.9
2018-07-15 16:45:44,20436040.633,107392138.73,635.219,52.1,0.0,0.0,0.0,0.0,20185675.836,106076459.028,-1408.711,53.0,25416529.234,133564700.305,-865.047,33.7
2018-07-15 16:45:45,20435919.742,107391503.747,634.711,51.2,0.0,0.0,0.0,0.0,20185943.961,106077868.015,-1409.215,52.4,25416694.141,133565565.294,-865.07,33.8
2018-07-15 16:45:46,20435799.164,107390869.374,634.035,51.8,0.0,0.0,0.0,0.0,20186212.195,106079277.537,-1409.785,52.4,25416857.242,133566430.087,-864.859,34.0
2018-07-15 16:45:47,20435678.336,107390235.501,633.578,52.4,0.0,0.0,0.0,0.0,20186480.289,106080687.514,-1410.227,52.9,25417021.945,133567294.593,-864.309,33.4
2018-07-15 16:45:48,20435557.891,107389602.196,633.141,51.9,0.0,0.0,0.0,0.0,20186748.82,106082098.015,-1410.684,52.9,25417186.57,133568159.026,-864.145,33.2
2018-07-15 16:45:49,20435437.461,107388969.445,632.504,52.4,0.0,0.0,0.0,0.0,20187017.242,106083509.019,-1411.25,52.8,25417351.414,133569023.395,-864.063,33.0
2018-07-15 16:45:50,20435317.023,107388337.23,632.129,52.8,0.0,0.0,0.0,0.0,20187285.969,106084920.499,-1411.582,53.2,25417516.586,133569887.295,-863.672,33.5
2018-07-15 16:45:51,20435197.063,107387705.637,631.281,52.4,0.0,0.0,0.0,0.0,20187554.648,106086332.556,-1412.355,52.8,25417680.984,133570751.256,-864.023,33.6
2018-07-15 16:45:52,20435076.75,107387074.57,630.871,51.9,0.0,0.0,0.0,0.0,20187823.625,106087745.077,-1412.664,52.9,25417845.125,133571614.865,-863.551,34.3
2018-07-15 16:45:53,20434956.867,107386444.053,630.344,51.7,0.0,0.0,0.0,0.0,20188092.469,106089158.128,-1413.32,53.0,25418009.172,133572478.346,-863.297,32.4
2018-07-15 16:45:54,20434837.141,107385814.114,629.617,51.9,0.0,0.0,0.0,0.0,20188361.609,106090571.667,-1413.828,53.0,25418173.266,133573341.665,-863.52,33.6
